# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"mfp (nm)" "cumulative kappa xx (W/mK)" "cumulative kappa yy (W/mK)" "cumulative kappa zz (W/mK)"
0.01316 0.00000 0.00000 0.00000
0.01318 0.00000 0.00000 0.00000
0.01320 0.00000 0.00000 0.00000
0.01322 0.00000 0.00000 0.00000
0.01324 0.00000 0.00000 0.00000
0.01327 0.00000 0.00000 0.00000
0.01329 0.00000 0.00000 0.00000
0.01331 0.00000 0.00000 0.00000
0.01333 0.00000 0.00000 0.00000
0.01335 0.00000 0.00000 0.00000
0.01337 0.00000 0.00000 0.00000
0.01339 0.00000 0.00000 0.00000
0.01341 0.00000 0.00000 0.00000
0.01344 0.00000 0.00000 0.00000
0.01346 0.00000 0.00000 0.00000
0.01348 0.00000 0.00000 0.00000
0.01350 0.00000 0.00000 0.00000
0.01352 0.00000 0.00000 0.00000
0.01354 0.00000 0.00000 0.00000
0.01356 0.00000 0.00000 0.00000
0.01359 0.00000 0.00000 0.00000
0.01361 0.00000 0.00000 0.00000
0.01363 0.00000 0.00000 0.00000
0.01365 0.00000 0.00000 0.00000
0.01367 0.00000 0.00000 0.00000
0.01369 0.00000 0.00000 0.00000
0.01372 0.00000 0.00000 0.00000
0.01374 0.00000 0.00000 0.00000
0.01376 0.00000 0.00000 0.00000
0.01378 0.00000 0.00000 0.00000
0.01380 0.00000 0.00000 0.00000
0.01383 0.00000 0.00000 0.00000
0.01385 0.00000 0.00000 0.00000
0.01387 0.00000 0.00000 0.00000
0.01389 0.00000 0.00000 0.00000
0.01391 0.00000 0.00000 0.00000
0.01394 0.00000 0.00000 0.00000
0.01396 0.00000 0.00000 0.00000
0.01398 0.00000 0.00000 0.00000
0.01400 0.00000 0.00000 0.00000
0.01402 0.00000 0.00000 0.00000
0.01405 0.00000 0.00000 0.00000
0.01407 0.00000 0.00000 0.00000
0.01409 0.00000 0.00000 0.00000
0.01411 0.00000 0.00000 0.00000
0.01414 0.00000 0.00000 0.00000
0.01416 0.00000 0.00000 0.00000
0.01418 0.00000 0.00000 0.00000
0.01420 0.00000 0.00000 0.00000
0.01423 0.00000 0.00000 0.00000
0.01425 0.00000 0.00000 0.00000
0.01427 0.00000 0.00000 0.00000
0.01430 0.00000 0.00000 0.00000
0.01432 0.00000 0.00000 0.00000
0.01434 0.00000 0.00000 0.00000
0.01436 0.00000 0.00000 0.00000
0.01439 0.00000 0.00000 0.00000
0.01441 0.00000 0.00000 0.00000
0.01443 0.00000 0.00000 0.00000
0.01446 0.00000 0.00000 0.00000
0.01448 0.00000 0.00000 0.00000
0.01450 0.00000 0.00000 0.00000
0.01452 0.00000 0.00000 0.00000
0.01455 0.00000 0.00000 0.00000
0.01457 0.00000 0.00000 0.00000
0.01459 0.00000 0.00000 0.00000
0.01462 0.00000 0.00000 0.00000
0.01464 0.00000 0.00000 0.00000
0.01466 0.00000 0.00000 0.00000
0.01469 0.00000 0.00000 0.00000
0.01471 0.00000 0.00000 0.00000
0.01473 0.00000 0.00000 0.00000
0.01476 0.00000 0.00000 0.00000
0.01478 0.00000 0.00000 0.00000
0.01481 0.00000 0.00000 0.00000
0.01483 0.00000 0.00000 0.00000
0.01485 0.00000 0.00000 0.00000
0.01488 0.00000 0.00000 0.00000
0.01490 0.00000 0.00000 0.00000
0.01492 0.00000 0.00000 0.00000
0.01495 0.00000 0.00000 0.00000
0.01497 0.00000 0.00000 0.00000
0.01499 0.00000 0.00000 0.00000
0.01502 0.00000 0.00000 0.00000
0.01504 0.00000 0.00000 0.00000
0.01507 0.00000 0.00000 0.00000
0.01509 0.00000 0.00000 0.00000
0.01511 0.00000 0.00000 0.00000
0.01514 0.00000 0.00000 0.00000
0.01516 0.00000 0.00000 0.00000
0.01519 0.00000 0.00000 0.00000
0.01521 0.00000 0.00000 0.00000
0.01524 0.00000 0.00000 0.00000
0.01526 0.00000 0.00000 0.00000
0.01528 0.00000 0.00000 0.00000
0.01531 0.00000 0.00000 0.00000
0.01533 0.00000 0.00000 0.00000
0.01536 0.00000 0.00000 0.00000
0.01538 0.00000 0.00000 0.00000
0.01541 0.00000 0.00000 0.00000
0.01543 0.00000 0.00000 0.00000
0.01546 0.00000 0.00000 0.00000
0.01548 0.00000 0.00000 0.00000
0.01550 0.00000 0.00000 0.00000
0.01553 0.00000 0.00000 0.00000
0.01555 0.00000 0.00000 0.00000
0.01558 0.00000 0.00000 0.00000
0.01560 0.00000 0.00000 0.00000
0.01563 0.00000 0.00000 0.00000
0.01565 0.00000 0.00000 0.00000
0.01568 0.00000 0.00000 0.00000
0.01570 0.00000 0.00000 0.00000
0.01573 0.00000 0.00000 0.00000
0.01575 0.00000 0.00000 0.00000
0.01578 0.00000 0.00000 0.00000
0.01580 0.00000 0.00000 0.00000
0.01583 0.00000 0.00000 0.00000
0.01585 0.00000 0.00000 0.00000
0.01588 0.00000 0.00000 0.00000
0.01590 0.00000 0.00000 0.00000
0.01593 0.00000 0.00000 0.00000
0.01596 0.00000 0.00000 0.00000
0.01598 0.00000 0.00000 0.00000
0.01601 0.00000 0.00000 0.00000
0.01603 0.00000 0.00000 0.00000
0.01606 0.00000 0.00000 0.00000
0.01608 0.00000 0.00000 0.00000
0.01611 0.00000 0.00000 0.00000
0.01613 0.00000 0.00000 0.00000
0.01616 0.00000 0.00000 0.00000
0.01619 0.00000 0.00000 0.00000
0.01621 0.00000 0.00000 0.00000
0.01624 0.00000 0.00000 0.00000
0.01626 0.00000 0.00000 0.00000
0.01629 0.00000 0.00000 0.00000
0.01631 0.00000 0.00000 0.00000
0.01634 0.00000 0.00000 0.00000
0.01637 0.00000 0.00000 0.00000
0.01639 0.00000 0.00000 0.00000
0.01642 0.00000 0.00000 0.00000
0.01644 0.00000 0.00000 0.00000
0.01647 0.00000 0.00000 0.00000
0.01650 0.00000 0.00000 0.00000
0.01652 0.00000 0.00000 0.00000
0.01655 0.00000 0.00000 0.00000
0.01658 0.00000 0.00000 0.00000
0.01660 0.00000 0.00000 0.00000
0.01663 0.00000 0.00000 0.00000
0.01666 0.00000 0.00000 0.00000
0.01668 0.00000 0.00000 0.00000
0.01671 0.00000 0.00000 0.00000
0.01674 0.00000 0.00000 0.00000
0.01676 0.00000 0.00000 0.00000
0.01679 0.00000 0.00000 0.00000
0.01682 0.00000 0.00000 0.00000
0.01684 0.00000 0.00000 0.00000
0.01687 0.00000 0.00000 0.00000
0.01690 0.00000 0.00000 0.00000
0.01692 0.00000 0.00000 0.00000
0.01695 0.00000 0.00000 0.00000
0.01698 0.00000 0.00000 0.00000
0.01700 0.00000 0.00000 0.00000
0.01703 0.00000 0.00000 0.00000
0.01706 0.00000 0.00000 0.00000
0.01709 0.00000 0.00000 0.00000
0.01711 0.00000 0.00000 0.00000
0.01714 0.00000 0.00000 0.00000
0.01717 0.00000 0.00000 0.00000
0.01719 0.00000 0.00000 0.00000
0.01722 0.00000 0.00000 0.00000
0.01725 0.00000 0.00000 0.00000
0.01728 0.00000 0.00000 0.00000
0.01730 0.00000 0.00000 0.00000
0.01733 0.00000 0.00000 0.00000
0.01736 0.00000 0.00000 0.00000
0.01739 0.00000 0.00000 0.00000
0.01741 0.00000 0.00000 0.00000
0.01744 0.00000 0.00000 0.00000
0.01747 0.00000 0.00000 0.00000
0.01750 0.00000 0.00000 0.00000
0.01753 0.00000 0.00000 0.00000
0.01755 0.00000 0.00000 0.00000
0.01758 0.00000 0.00000 0.00000
0.01761 0.00000 0.00000 0.00000
0.01764 0.00000 0.00000 0.00000
0.01767 0.00000 0.00000 0.00000
0.01769 0.00000 0.00000 0.00000
0.01772 0.00000 0.00000 0.00000
0.01775 0.00000 0.00000 0.00000
0.01778 0.00000 0.00000 0.00000
0.01781 0.00000 0.00000 0.00000
0.01784 0.00000 0.00000 0.00000
0.01786 0.00000 0.00000 0.00000
0.01789 0.00000 0.00000 0.00000
0.01792 0.00000 0.00000 0.00000
0.01795 0.00000 0.00000 0.00000
0.01798 0.00000 0.00000 0.00000
0.01801 0.00000 0.00000 0.00000
0.01804 0.00000 0.00000 0.00000
0.01806 0.00000 0.00000 0.00000
0.01809 0.00000 0.00000 0.00000
0.01812 0.00000 0.00000 0.00000
0.01815 0.00000 0.00000 0.00000
0.01818 0.00000 0.00000 0.00000
0.01821 0.00000 0.00000 0.00000
0.01824 0.00000 0.00000 0.00000
0.01827 0.00000 0.00000 0.00000
0.01830 0.00000 0.00000 0.00000
0.01832 0.00000 0.00000 0.00000
0.01835 0.00000 0.00000 0.00000
0.01838 0.00000 0.00000 0.00000
0.01841 0.00000 0.00000 0.00000
0.01844 0.00000 0.00000 0.00000
0.01847 0.00000 0.00000 0.00000
0.01850 0.00000 0.00000 0.00000
0.01853 0.00000 0.00000 0.00000
0.01856 0.00000 0.00000 0.00000
0.01859 0.00000 0.00000 0.00000
0.01862 0.00000 0.00000 0.00000
0.01865 0.00000 0.00000 0.00000
0.01868 0.00000 0.00000 0.00000
0.01871 0.00000 0.00000 0.00000
0.01874 0.00000 0.00000 0.00000
0.01877 0.00000 0.00000 0.00000
0.01880 0.00000 0.00000 0.00000
0.01883 0.00000 0.00000 0.00000
0.01886 0.00000 0.00000 0.00000
0.01889 0.00000 0.00000 0.00000
0.01892 0.00000 0.00000 0.00000
0.01895 0.00000 0.00000 0.00000
0.01898 0.00000 0.00000 0.00000
0.01901 0.00000 0.00000 0.00000
0.01904 0.00000 0.00000 0.00000
0.01907 0.00000 0.00000 0.00000
0.01910 0.00000 0.00000 0.00000
0.01913 0.00000 0.00000 0.00000
0.01916 0.00000 0.00000 0.00000
0.01919 0.00000 0.00000 0.00000
0.01922 0.00000 0.00000 0.00000
0.01925 0.00000 0.00000 0.00000
0.01928 0.00000 0.00000 0.00000
0.01931 0.00000 0.00000 0.00000
0.01934 0.00000 0.00000 0.00000
0.01937 0.00000 0.00000 0.00000
0.01941 0.00000 0.00000 0.00000
0.01944 0.00000 0.00000 0.00000
0.01947 0.00000 0.00000 0.00000
0.01950 0.00000 0.00000 0.00000
0.01953 0.00000 0.00000 0.00000
0.01956 0.00000 0.00000 0.00000
0.01959 0.00000 0.00000 0.00000
0.01962 0.00000 0.00000 0.00000
0.01965 0.00000 0.00000 0.00000
0.01969 0.00000 0.00000 0.00000
0.01972 0.00000 0.00000 0.00000
0.01975 0.00000 0.00000 0.00000
0.01978 0.00000 0.00000 0.00000
0.01981 0.00000 0.00000 0.00000
0.01984 0.00000 0.00000 0.00000
0.01987 0.00000 0.00000 0.00000
0.01991 0.00000 0.00000 0.00000
0.01994 0.00000 0.00000 0.00000
0.01997 0.00000 0.00000 0.00000
0.02000 0.00000 0.00000 0.00000
0.02003 0.00000 0.00000 0.00000
0.02007 0.00000 0.00000 0.00000
0.02010 0.00000 0.00000 0.00000
0.02013 0.00000 0.00000 0.00000
0.02016 0.00000 0.00000 0.00000
0.02019 0.00000 0.00000 0.00000
0.02023 0.00000 0.00000 0.00000
0.02026 0.00000 0.00000 0.00000
0.02029 0.00000 0.00000 0.00000
0.02032 0.00000 0.00000 0.00000
0.02035 0.00000 0.00000 0.00000
0.02039 0.00000 0.00000 0.00000
0.02042 0.00000 0.00000 0.00000
0.02045 0.00000 0.00000 0.00000
0.02048 0.00000 0.00000 0.00000
0.02052 0.00000 0.00000 0.00000
0.02055 0.00000 0.00000 0.00000
0.02058 0.00000 0.00000 0.00000
0.02062 0.00000 0.00000 0.00000
0.02065 0.00000 0.00000 0.00000
0.02068 0.00000 0.00000 0.00000
0.02071 0.00000 0.00000 0.00000
0.02075 0.00000 0.00000 0.00000
0.02078 0.00000 0.00000 0.00000
0.02081 0.00000 0.00000 0.00000
0.02085 0.00000 0.00000 0.00000
0.02088 0.00000 0.00000 0.00000
0.02091 0.00000 0.00000 0.00000
0.02095 0.00000 0.00000 0.00000
0.02098 0.00000 0.00000 0.00000
0.02101 0.00000 0.00000 0.00000
0.02105 0.00000 0.00000 0.00000
0.02108 0.00000 0.00000 0.00000
0.02111 0.00000 0.00000 0.00000
0.02115 0.00000 0.00000 0.00000
0.02118 0.00000 0.00000 0.00000
0.02121 0.00000 0.00000 0.00000
0.02125 0.00000 0.00000 0.00000
0.02128 0.00000 0.00000 0.00000
0.02132 0.00000 0.00000 0.00000
0.02135 0.00000 0.00000 0.00000
0.02138 0.00000 0.00000 0.00000
0.02142 0.00000 0.00000 0.00000
0.02145 0.00000 0.00000 0.00000
0.02149 0.00000 0.00000 0.00000
0.02152 0.00000 0.00000 0.00000
0.02156 0.00000 0.00000 0.00000
0.02159 0.00000 0.00000 0.00000
0.02162 0.00000 0.00000 0.00000
0.02166 0.00000 0.00000 0.00000
0.02169 0.00000 0.00000 0.00000
0.02173 0.00000 0.00000 0.00000
0.02176 0.00000 0.00000 0.00000
0.02180 0.00000 0.00000 0.00000
0.02183 0.00000 0.00000 0.00000
0.02187 0.00000 0.00000 0.00000
0.02190 0.00000 0.00000 0.00000
0.02194 0.00000 0.00000 0.00000
0.02197 0.00000 0.00000 0.00000
0.02201 0.00000 0.00000 0.00000
0.02204 0.00000 0.00000 0.00000
0.02208 0.00000 0.00000 0.00000
0.02211 0.00000 0.00000 0.00000
0.02215 0.00000 0.00000 0.00000
0.02218 0.00000 0.00000 0.00000
0.02222 0.00000 0.00000 0.00000
0.02225 0.00000 0.00000 0.00000
0.02229 0.00000 0.00000 0.00000
0.02232 0.00000 0.00000 0.00000
0.02236 0.00000 0.00000 0.00000
0.02239 0.00000 0.00000 0.00000
0.02243 0.00000 0.00000 0.00000
0.02247 0.00000 0.00000 0.00000
0.02250 0.00000 0.00000 0.00000
0.02254 0.00000 0.00000 0.00000
0.02257 0.00000 0.00000 0.00000
0.02261 0.00000 0.00000 0.00000
0.02265 0.00000 0.00000 0.00000
0.02268 0.00000 0.00000 0.00000
0.02272 0.00000 0.00000 0.00000
0.02275 0.00000 0.00000 0.00000
0.02279 0.00000 0.00000 0.00000
0.02283 0.00000 0.00000 0.00000
0.02286 0.00000 0.00000 0.00000
0.02290 0.00000 0.00000 0.00000
0.02294 0.00000 0.00000 0.00000
0.02297 0.00000 0.00000 0.00000
0.02301 0.00000 0.00000 0.00000
0.02305 0.00000 0.00000 0.00000
0.02308 0.00000 0.00000 0.00000
0.02312 0.00000 0.00000 0.00000
0.02316 0.00000 0.00000 0.00000
0.02319 0.00000 0.00000 0.00000
0.02323 0.00000 0.00000 0.00000
0.02327 0.00000 0.00000 0.00000
0.02330 0.00000 0.00000 0.00000
0.02334 0.00000 0.00000 0.00000
0.02338 0.00000 0.00000 0.00000
0.02341 0.00000 0.00000 0.00000
0.02345 0.00000 0.00000 0.00000
0.02349 0.00000 0.00000 0.00000
0.02353 0.00000 0.00000 0.00000
0.02356 0.00000 0.00000 0.00000
0.02360 0.00000 0.00000 0.00000
0.02364 0.00000 0.00000 0.00000
0.02368 0.00000 0.00000 0.00000
0.02372 0.00000 0.00000 0.00000
0.02375 0.00000 0.00000 0.00000
0.02379 0.00000 0.00000 0.00000
0.02383 0.00000 0.00000 0.00000
0.02387 0.00000 0.00000 0.00000
0.02390 0.00000 0.00000 0.00000
0.02394 0.00000 0.00000 0.00000
0.02398 0.00000 0.00000 0.00000
0.02402 0.00000 0.00000 0.00000
0.02406 0.00000 0.00000 0.00000
0.02410 0.00000 0.00000 0.00000
0.02413 0.00000 0.00000 0.00000
0.02417 0.00000 0.00000 0.00000
0.02421 0.00000 0.00000 0.00000
0.02425 0.00000 0.00000 0.00000
0.02429 0.00000 0.00000 0.00000
0.02433 0.00000 0.00000 0.00000
0.02437 0.00000 0.00000 0.00000
0.02440 0.00000 0.00000 0.00000
0.02444 0.00000 0.00000 0.00000
0.02448 0.00000 0.00000 0.00000
0.02452 0.00000 0.00000 0.00000
0.02456 0.00000 0.00000 0.00000
0.02460 0.00000 0.00000 0.00000
0.02464 0.00000 0.00000 0.00000
0.02468 0.00000 0.00000 0.00000
0.02472 0.00000 0.00000 0.00000
0.02476 0.00000 0.00000 0.00000
0.02480 0.00000 0.00000 0.00000
0.02484 0.00000 0.00000 0.00000
0.02488 0.00000 0.00000 0.00000
0.02491 0.00000 0.00000 0.00000
0.02495 0.00000 0.00000 0.00000
0.02499 0.00000 0.00000 0.00000
0.02503 0.00000 0.00000 0.00000
0.02507 0.00000 0.00000 0.00000
0.02511 0.00000 0.00000 0.00000
0.02515 0.00000 0.00000 0.00000
0.02519 0.00000 0.00000 0.00000
0.02523 0.00000 0.00000 0.00000
0.02527 0.00000 0.00000 0.00000
0.02531 0.00000 0.00000 0.00000
0.02535 0.00000 0.00000 0.00000
0.02540 0.00000 0.00000 0.00000
0.02544 0.00000 0.00000 0.00000
0.02548 0.00000 0.00000 0.00000
0.02552 0.00000 0.00000 0.00000
0.02556 0.00000 0.00000 0.00000
0.02560 0.00000 0.00000 0.00000
0.02564 0.00000 0.00000 0.00000
0.02568 0.00000 0.00000 0.00000
0.02572 0.00000 0.00000 0.00000
0.02576 0.00000 0.00000 0.00000
0.02580 0.00000 0.00000 0.00000
0.02584 0.00000 0.00000 0.00000
0.02588 0.00000 0.00000 0.00000
0.02593 0.00000 0.00000 0.00000
0.02597 0.00000 0.00000 0.00000
0.02601 0.00000 0.00000 0.00000
0.02605 0.00000 0.00000 0.00000
0.02609 0.00000 0.00000 0.00000
0.02613 0.00000 0.00000 0.00000
0.02617 0.00000 0.00000 0.00000
0.02622 0.00000 0.00000 0.00000
0.02626 0.00000 0.00000 0.00000
0.02630 0.00000 0.00000 0.00000
0.02634 0.00000 0.00000 0.00000
0.02638 0.00000 0.00000 0.00000
0.02643 0.00000 0.00000 0.00000
0.02647 0.00000 0.00000 0.00000
0.02651 0.00000 0.00000 0.00000
0.02655 0.00000 0.00000 0.00000
0.02659 0.00000 0.00000 0.00000
0.02664 0.00000 0.00000 0.00000
0.02668 0.00000 0.00000 0.00000
0.02672 0.00000 0.00000 0.00000
0.02676 0.00000 0.00000 0.00000
0.02681 0.00000 0.00000 0.00000
0.02685 0.00000 0.00000 0.00000
0.02689 0.00000 0.00000 0.00000
0.02694 0.00000 0.00000 0.00000
0.02698 0.00000 0.00000 0.00000
0.02702 0.00000 0.00000 0.00000
0.02706 0.00000 0.00000 0.00000
0.02711 0.00000 0.00000 0.00000
0.02715 0.00000 0.00000 0.00000
0.02719 0.00000 0.00000 0.00000
0.02724 0.00000 0.00000 0.00000
0.02728 0.00000 0.00000 0.00000
0.02732 0.00000 0.00000 0.00000
0.02737 0.00000 0.00000 0.00000
0.02741 0.00000 0.00000 0.00000
0.02746 0.00000 0.00000 0.00000
0.02750 0.00000 0.00000 0.00000
0.02754 0.00000 0.00000 0.00000
0.02759 0.00000 0.00000 0.00000
0.02763 0.00000 0.00000 0.00000
0.02767 0.00000 0.00000 0.00000
0.02772 0.00000 0.00000 0.00000
0.02776 0.00000 0.00000 0.00000
0.02781 0.00000 0.00000 0.00000
0.02785 0.00000 0.00000 0.00000
0.02790 0.00000 0.00000 0.00000
0.02794 0.00000 0.00000 0.00000
0.02798 0.00000 0.00000 0.00000
0.02803 0.00000 0.00000 0.00000
0.02807 0.00000 0.00000 0.00000
0.02812 0.00000 0.00000 0.00000
0.02816 0.00000 0.00000 0.00000
0.02821 0.00000 0.00000 0.00000
0.02825 0.00000 0.00000 0.00000
0.02830 0.00000 0.00000 0.00000
0.02834 0.00000 0.00000 0.00000
0.02839 0.00000 0.00000 0.00000
0.02843 0.00000 0.00000 0.00000
0.02848 0.00000 0.00000 0.00000
0.02852 0.00000 0.00000 0.00000
0.02857 0.00000 0.00000 0.00000
0.02862 0.00000 0.00000 0.00000
0.02866 0.00000 0.00000 0.00000
0.02871 0.00000 0.00000 0.00000
0.02875 0.00000 0.00000 0.00000
0.02880 0.00000 0.00000 0.00000
0.02884 0.00000 0.00000 0.00000
0.02889 0.00000 0.00000 0.00000
0.02894 0.00000 0.00000 0.00000
0.02898 0.00000 0.00000 0.00000
0.02903 0.00000 0.00000 0.00000
0.02907 0.00000 0.00000 0.00000
0.02912 0.00000 0.00000 0.00000
0.02917 0.00000 0.00000 0.00000
0.02921 0.00000 0.00000 0.00000
0.02926 0.00000 0.00000 0.00000
0.02931 0.00000 0.00000 0.00000
0.02935 0.00000 0.00000 0.00000
0.02940 0.00000 0.00000 0.00000
0.02945 0.00000 0.00000 0.00000
0.02949 0.00000 0.00000 0.00000
0.02954 0.00000 0.00000 0.00000
0.02959 0.00000 0.00000 0.00000
0.02963 0.00000 0.00000 0.00000
0.02968 0.00000 0.00000 0.00000
0.02973 0.00000 0.00000 0.00000
0.02978 0.00000 0.00000 0.00000
0.02982 0.00000 0.00000 0.00000
0.02987 0.00000 0.00000 0.00000
0.02992 0.00000 0.00000 0.00000
0.02997 0.00000 0.00000 0.00000
0.03001 0.00000 0.00000 0.00000
0.03006 0.00000 0.00000 0.00000
0.03011 0.00000 0.00000 0.00000
0.03016 0.00000 0.00000 0.00000
0.03021 0.00000 0.00000 0.00000
0.03025 0.00000 0.00000 0.00000
0.03030 0.00000 0.00000 0.00000
0.03035 0.00000 0.00000 0.00000
0.03040 0.00000 0.00000 0.00000
0.03045 0.00000 0.00000 0.00000
0.03050 0.00000 0.00000 0.00000
0.03054 0.00000 0.00000 0.00000
0.03059 0.00000 0.00000 0.00000
0.03064 0.00000 0.00000 0.00000
0.03069 0.00000 0.00000 0.00000
0.03074 0.00000 0.00000 0.00000
0.03079 0.00000 0.00000 0.00000
0.03084 0.00000 0.00000 0.00000
0.03089 0.00000 0.00000 0.00000
0.03094 0.00000 0.00000 0.00000
0.03099 0.00000 0.00000 0.00000
0.03103 0.00000 0.00000 0.00000
0.03108 0.00000 0.00000 0.00000
0.03113 0.00000 0.00000 0.00000
0.03118 0.00000 0.00000 0.00000
0.03123 0.00000 0.00000 0.00000
0.03128 0.00000 0.00000 0.00000
0.03133 0.00000 0.00000 0.00000
0.03138 0.00000 0.00000 0.00000
0.03143 0.00000 0.00000 0.00000
0.03148 0.00000 0.00000 0.00000
0.03153 0.00000 0.00000 0.00000
0.03158 0.00000 0.00000 0.00000
0.03163 0.00000 0.00000 0.00000
0.03168 0.00000 0.00000 0.00000
0.03173 0.00000 0.00000 0.00000
0.03178 0.00000 0.00000 0.00000
0.03184 0.00000 0.00000 0.00000
0.03189 0.00000 0.00000 0.00000
0.03194 0.00000 0.00000 0.00000
0.03199 0.00000 0.00000 0.00000
0.03204 0.00000 0.00000 0.00000
0.03209 0.00000 0.00000 0.00000
0.03214 0.00000 0.00000 0.00000
0.03219 0.00000 0.00000 0.00000
0.03224 0.00000 0.00000 0.00000
0.03229 0.00000 0.00000 0.00000
0.03235 0.00000 0.00000 0.00000
0.03240 0.00000 0.00000 0.00000
0.03245 0.00000 0.00000 0.00000
0.03250 0.00000 0.00000 0.00000
0.03255 0.00000 0.00000 0.00000
0.03260 0.00000 0.00000 0.00000
0.03266 0.00000 0.00000 0.00000
0.03271 0.00000 0.00000 0.00000
0.03276 0.00000 0.00000 0.00000
0.03281 0.00000 0.00000 0.00000
0.03287 0.00000 0.00000 0.00000
0.03292 0.00000 0.00000 0.00000
0.03297 0.00000 0.00000 0.00000
0.03302 0.00000 0.00000 0.00000
0.03308 0.00000 0.00000 0.00000
0.03313 0.00000 0.00000 0.00000
0.03318 0.00000 0.00000 0.00000
0.03323 0.00000 0.00000 0.00000
0.03329 0.00000 0.00000 0.00000
0.03334 0.00000 0.00000 0.00000
0.03339 0.00000 0.00000 0.00000
0.03345 0.00000 0.00000 0.00000
0.03350 0.00000 0.00000 0.00000
0.03355 0.00000 0.00000 0.00000
0.03361 0.00000 0.00000 0.00000
0.03366 0.00000 0.00000 0.00000
0.03371 0.00000 0.00000 0.00000
0.03377 0.00000 0.00000 0.00000
0.03382 0.00000 0.00000 0.00000
0.03387 0.00000 0.00000 0.00000
0.03393 0.00000 0.00000 0.00000
0.03398 0.00000 0.00000 0.00000
0.03404 0.00000 0.00000 0.00000
0.03409 0.00000 0.00000 0.00000
0.03414 0.00000 0.00000 0.00000
0.03420 0.00000 0.00000 0.00000
0.03425 0.00000 0.00000 0.00000
0.03431 0.00000 0.00000 0.00000
0.03436 0.00000 0.00000 0.00000
0.03442 0.00000 0.00000 0.00000
0.03447 0.00000 0.00000 0.00000
0.03453 0.00000 0.00000 0.00000
0.03458 0.00000 0.00000 0.00000
0.03464 0.00000 0.00000 0.00000
0.03469 0.00000 0.00000 0.00000
0.03475 0.00000 0.00000 0.00000
0.03480 0.00000 0.00000 0.00000
0.03486 0.00000 0.00000 0.00000
0.03491 0.00000 0.00000 0.00000
0.03497 0.00000 0.00000 0.00000
0.03503 0.00000 0.00000 0.00000
0.03508 0.00000 0.00000 0.00000
0.03514 0.00000 0.00000 0.00000
0.03519 0.00000 0.00000 0.00000
0.03525 0.00000 0.00000 0.00000
0.03531 0.00000 0.00000 0.00000
0.03536 0.00000 0.00000 0.00000
0.03542 0.00000 0.00000 0.00000
0.03547 0.00000 0.00000 0.00000
0.03553 0.00000 0.00000 0.00000
0.03559 0.00000 0.00000 0.00000
0.03564 0.00000 0.00000 0.00000
0.03570 0.00000 0.00000 0.00000
0.03576 0.00000 0.00000 0.00000
0.03581 0.00000 0.00000 0.00000
0.03587 0.00000 0.00000 0.00000
0.03593 0.00000 0.00000 0.00000
0.03599 0.00000 0.00000 0.00000
0.03604 0.00000 0.00000 0.00000
0.03610 0.00000 0.00000 0.00000
0.03616 0.00000 0.00000 0.00000
0.03622 0.00000 0.00000 0.00000
0.03627 0.00000 0.00000 0.00000
0.03633 0.00000 0.00000 0.00000
0.03639 0.00000 0.00000 0.00000
0.03645 0.00000 0.00000 0.00000
0.03651 0.00000 0.00000 0.00000
0.03656 0.00000 0.00000 0.00000
0.03662 0.00000 0.00000 0.00000
0.03668 0.00000 0.00000 0.00000
0.03674 0.00000 0.00000 0.00000
0.03680 0.00000 0.00000 0.00000
0.03686 0.00000 0.00000 0.00000
0.03691 0.00000 0.00000 0.00000
0.03697 0.00000 0.00000 0.00000
0.03703 0.00000 0.00000 0.00000
0.03709 0.00000 0.00000 0.00000
0.03715 0.00000 0.00000 0.00000
0.03721 0.00000 0.00000 0.00000
0.03727 0.00000 0.00000 0.00000
0.03733 0.00000 0.00000 0.00000
0.03739 0.00000 0.00000 0.00000
0.03745 0.00000 0.00000 0.00000
0.03751 0.00000 0.00000 0.00000
0.03757 0.00000 0.00000 0.00000
0.03763 0.00000 0.00000 0.00000
0.03769 0.00000 0.00000 0.00000
0.03775 0.00000 0.00000 0.00000
0.03781 0.00000 0.00000 0.00000
0.03787 0.00000 0.00000 0.00000
0.03793 0.00000 0.00000 0.00000
0.03799 0.00000 0.00000 0.00000
0.03805 0.00000 0.00000 0.00000
0.03811 0.00000 0.00000 0.00000
0.03817 0.00000 0.00000 0.00000
0.03823 0.00000 0.00000 0.00000
0.03829 0.00000 0.00000 0.00000
0.03835 0.00000 0.00000 0.00000
0.03841 0.00000 0.00000 0.00000
0.03847 0.00000 0.00000 0.00000
0.03854 0.00000 0.00000 0.00000
0.03860 0.00000 0.00000 0.00000
0.03866 0.00000 0.00000 0.00000
0.03872 0.00000 0.00000 0.00000
0.03878 0.00000 0.00000 0.00000
0.03884 0.00000 0.00000 0.00000
0.03891 0.00000 0.00000 0.00000
0.03897 0.00000 0.00000 0.00000
0.03903 0.00000 0.00000 0.00000
0.03909 0.00000 0.00000 0.00000
0.03915 0.00000 0.00000 0.00000
0.03922 0.00000 0.00000 0.00000
0.03928 0.00000 0.00000 0.00000
0.03934 0.00000 0.00000 0.00000
0.03940 0.00000 0.00000 0.00000
0.03947 0.00000 0.00000 0.00000
0.03953 0.00000 0.00000 0.00000
