# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"mfp (nm)" "cumulative kappa xx (W/mK)" "cumulative kappa yy (W/mK)" "cumulative kappa zz (W/mK)"
5164.67000 263.36200 262.98900 248.16100
5172.90000 263.36200 262.98900 248.16100
5181.14000 263.36200 262.98900 248.16100
5189.39000 263.36200 262.98900 248.16100
5197.66000 263.36200 263.73500 248.16100
5205.94000 263.36200 263.73500 248.16100
5214.23000 263.36200 263.73500 248.16100
5222.54000 263.36200 263.73500 248.16100
5230.86000 263.36200 263.73500 248.16100
5239.19000 263.36200 263.73500 248.16100
5247.53000 263.36200 263.73500 248.16100
5255.89000 263.36200 264.07200 248.16100
5264.27000 263.36200 264.07200 248.16100
5272.65000 263.36200 264.07200 249.29300
5281.05000 263.36200 264.07200 249.29300
5289.46000 263.36200 264.07200 249.29300
5297.89000 263.36200 264.07200 249.29300
5306.33000 263.36200 264.07200 249.29300
5314.78000 263.36200 264.07200 249.29300
5323.25000 263.36200 264.07200 249.29300
5331.73000 263.36200 264.07200 249.29300
5340.22000 263.36200 264.07200 249.29300
5348.73000 263.36200 264.07200 249.29300
5357.25000 263.36200 264.07200 249.29300
5365.78000 263.36200 264.07200 249.29300
5374.33000 263.36200 264.07200 249.29300
5382.89000 263.36200 264.07200 249.29300
5391.47000 263.36200 264.07200 249.29300
5400.06000 263.36200 264.07200 249.29300
5408.66000 263.36200 264.07200 249.29300
5417.27000 263.36200 264.07200 249.29300
5425.90000 263.36200 264.07200 249.29300
5434.55000 263.36200 264.07200 249.29300
5443.20000 263.36200 264.07200 249.29300
5451.87000 263.36200 264.07200 249.29300
5460.56000 263.36200 264.07200 249.29300
5469.26000 263.36200 264.07200 249.29300
5477.97000 263.36200 264.07200 249.29300
5486.70000 263.36200 264.07200 249.29300
5495.44000 263.36200 264.07200 249.29300
5504.19000 263.36200 264.07200 249.29300
5512.96000 263.36200 264.07200 249.29300
5521.74000 263.36200 264.07200 249.29300
5530.54000 263.36200 264.07200 249.29300
5539.35000 263.36200 264.07200 249.29300
5548.17000 263.36200 264.07200 249.29300
5557.01000 263.36200 264.07200 249.29300
5565.86000 263.36200 264.07200 249.29300
5574.73000 263.36200 264.07200 249.29300
5583.61000 263.36200 264.07200 249.29300
5592.50000 263.36200 264.07200 249.29300
5601.41000 263.36200 264.07200 249.29300
5610.33000 263.36200 264.07200 249.29300
5619.27000 263.36200 264.07200 249.29300
5628.22000 263.36200 264.07200 249.29300
5637.19000 263.36200 264.07200 249.29300
5646.17000 263.36200 264.07200 249.29300
5655.16000 263.36200 264.07200 249.29300
5664.17000 263.36200 264.07200 249.29300
5673.19000 263.92800 264.07200 249.29300
5682.23000 263.92800 264.07200 249.29300
5691.28000 263.92800 264.07200 249.29300
5700.35000 263.92800 264.07200 249.29300
5709.43000 263.92800 265.46600 249.29300
5718.53000 263.92800 265.46600 249.29300
5727.63000 263.92800 265.46600 249.29300
5736.76000 263.92800 265.46600 249.29300
5745.90000 263.92800 265.90900 249.29300
5755.05000 263.92800 265.90900 249.29300
5764.22000 263.92800 265.90900 249.29300
5773.40000 263.92800 265.90900 249.29300
5782.60000 263.92800 265.90900 249.29300
5791.81000 263.92800 265.90900 249.29300
5801.04000 263.92800 265.90900 249.29300
5810.28000 264.36900 265.90900 249.29300
5819.53000 264.36900 265.90900 249.29300
5828.80000 264.36900 265.90900 249.29300
5838.09000 264.36900 265.90900 249.29300
5847.39000 264.36900 265.90900 249.29300
5856.70000 264.36900 265.90900 249.29300
5866.03000 264.36900 265.90900 249.29300
5875.38000 264.36900 265.90900 249.29300
5884.74000 264.36900 265.90900 249.29300
5894.11000 264.36900 265.90900 249.29300
5903.50000 264.36900 265.90900 249.29300
5912.90000 264.36900 265.90900 249.29300
5922.32000 264.36900 265.90900 249.29300
5931.76000 264.36900 265.90900 249.29300
5941.21000 264.36900 265.90900 249.29300
5950.67000 264.36900 265.90900 249.29300
5960.15000 264.36900 265.90900 249.29300
5969.64000 264.36900 265.90900 249.29300
5979.15000 264.36900 265.90900 249.29300
5988.68000 264.36900 265.90900 249.29300
5998.22000 264.36900 265.90900 249.29300
6007.77000 264.36900 265.90900 249.75600
6017.34000 264.36900 265.90900 249.75600
6026.93000 264.36900 265.90900 249.75600
6036.53000 264.36900 265.90900 249.75600
6046.15000 264.36900 265.90900 249.75600
6055.78000 264.36900 265.90900 249.75600
6065.42000 264.36900 265.90900 249.75600
6075.09000 264.36900 265.90900 249.75600
6084.76000 264.36900 265.90900 249.75600
6094.46000 264.36900 265.90900 249.75600
6104.17000 264.36900 265.90900 249.75600
6113.89000 264.36900 265.90900 249.75600
6123.63000 264.36900 265.90900 249.75600
6133.38000 264.36900 265.90900 249.75600
6143.15000 264.36900 265.90900 249.75600
6152.94000 264.36900 265.90900 249.75600
6162.74000 264.36900 265.90900 249.75600
6172.56000 264.36900 265.90900 249.75600
6182.39000 264.36900 265.90900 249.75600
6192.24000 264.36900 265.90900 249.75600
6202.10000 264.36900 265.90900 249.75600
6211.98000 264.36900 265.90900 249.75600
6221.88000 264.36900 265.90900 249.75600
6231.79000 264.36900 265.90900 249.75600
6241.72000 264.36900 265.90900 249.75600
6251.66000 264.36900 265.90900 249.75600
6261.62000 264.36900 265.90900 249.75600
6271.59000 264.36900 265.90900 249.75600
6281.58000 264.36900 265.90900 249.75600
6291.59000 264.36900 266.69100 249.75600
6301.61000 264.36900 268.42300 249.75600
6311.65000 264.36900 268.42300 249.75600
6321.71000 264.36900 268.42300 249.75600
6331.78000 265.19900 268.42300 249.75600
6341.86000 265.19900 268.42300 249.75600
6351.97000 265.19900 268.42300 249.75600
6362.08000 265.19900 268.42300 249.75600
6372.22000 265.19900 268.42300 249.75600
6382.37000 265.68500 268.42300 249.75600
6392.54000 265.68500 268.42300 249.75600
6402.72000 265.68500 268.42300 249.75600
6412.92000 265.68500 268.42300 249.75600
6423.14000 265.68500 268.42300 249.75600
6433.37000 265.68500 268.42300 249.75600
6443.62000 265.68500 268.42300 249.75600
6453.88000 265.68500 268.42300 249.75600
6464.16000 265.68500 268.42300 249.75600
6474.46000 265.68500 269.15900 249.75600
6484.77000 265.68500 269.15900 249.75600
6495.10000 265.68500 269.15900 249.75600
6505.45000 265.68500 269.15900 249.75600
6515.81000 265.68500 269.15900 249.75600
6526.19000 267.54400 269.15900 249.75600
6536.59000 267.54400 269.15900 249.75600
6547.00000 267.54400 269.15900 249.75600
6557.43000 267.54400 269.15900 249.75600
6567.88000 267.54400 269.15900 249.75600
6578.34000 267.54400 269.15900 249.75600
6588.82000 268.47400 269.15900 249.75600
6599.31000 268.47400 269.15900 249.75600
6609.83000 268.47400 269.15900 249.75600
6620.35000 268.95500 269.15900 249.75600
6630.90000 268.95500 269.15900 249.75600
6641.46000 268.95500 269.15900 249.75600
6652.04000 268.95500 269.15900 249.75600
6662.64000 268.95500 269.15900 249.75600
6673.25000 268.95500 269.15900 249.75600
6683.88000 268.95500 269.15900 249.75600
6694.53000 268.95500 269.15900 249.75600
6705.20000 268.95500 269.15900 249.75600
6715.88000 268.95500 269.15900 249.75600
6726.58000 268.95500 269.15900 249.75600
6737.29000 268.95500 269.15900 249.75600
6748.02000 268.95500 269.15900 249.75600
6758.77000 268.95500 269.15900 249.75600
6769.54000 268.95500 269.15900 249.75600
6780.32000 268.95500 269.15900 249.75600
6791.12000 268.95500 269.15900 249.75600
6801.94000 268.95500 269.15900 249.75600
6812.78000 268.95500 269.15900 249.75600
6823.63000 268.95500 269.15900 249.75600
6834.50000 268.95500 269.15900 249.75600
6845.39000 268.95500 269.15900 249.75600
6856.29000 268.95500 269.15900 249.75600
6867.21000 268.95500 269.15900 249.75600
6878.15000 268.95500 269.15900 249.75600
6889.11000 268.95500 269.15900 252.48700
6900.08000 268.95500 269.15900 252.48700
6911.08000 268.95500 269.15900 252.48700
6922.09000 268.95500 269.15900 252.48700
6933.11000 269.48300 269.15900 252.48700
6944.16000 269.48300 269.66900 252.48700
6955.22000 269.48300 269.66900 252.48700
6966.30000 269.48300 269.66900 252.48700
6977.40000 269.48300 269.66900 252.48700
6988.51000 269.48300 269.66900 252.48700
6999.64000 269.48300 269.66900 252.48700
7010.79000 269.48300 269.66900 252.48700
7021.96000 269.48300 269.66900 252.48700
7033.15000 269.48300 269.66900 252.48700
7044.35000 269.48300 269.66900 252.48700
7055.57000 269.48300 269.66900 252.48700
7066.81000 269.48300 269.66900 252.48700
7078.07000 269.48300 269.66900 252.48700
7089.34000 269.48300 269.66900 252.48700
7100.64000 269.48300 269.66900 252.48700
7111.95000 269.48300 269.66900 252.48700
7123.28000 269.48300 269.66900 252.48700
7134.62000 269.48300 269.66900 252.48700
7145.99000 269.48300 269.66900 253.07900
7157.37000 269.48300 269.66900 253.07900
7168.78000 269.48300 269.66900 253.07900
7180.20000 269.48300 269.66900 253.07900
7191.63000 269.48300 269.66900 253.07900
7203.09000 269.48300 269.66900 253.07900
7214.56000 269.48300 269.66900 253.07900
7226.06000 269.48300 269.66900 253.07900
7237.57000 269.48300 269.66900 253.07900
7249.10000 269.48300 269.66900 253.07900
7260.64000 269.48300 269.66900 253.07900
7272.21000 269.48300 269.66900 253.07900
7283.79000 269.48300 269.66900 253.07900
7295.40000 269.48300 269.66900 253.07900
7307.02000 269.48300 270.22200 253.07900
7318.66000 269.48300 270.22200 253.07900
7330.32000 269.48300 270.22200 253.07900
7341.99000 269.48300 270.22200 253.07900
7353.69000 269.48300 270.22200 253.07900
7365.40000 269.48300 270.22200 253.07900
7377.14000 269.48300 270.22200 253.07900
7388.89000 269.48300 270.22200 253.07900
7400.66000 269.48300 270.22200 253.07900
7412.45000 269.48300 270.22200 253.07900
7424.26000 269.48300 270.22200 253.07900
7436.08000 269.48300 270.22200 253.07900
7447.93000 269.48300 270.22200 253.07900
7459.79000 269.48300 270.22200 253.07900
7471.68000 269.48300 270.22200 253.07900
7483.58000 269.48300 270.22200 253.07900
7495.50000 269.48300 270.22200 253.07900
7507.44000 269.48300 270.22200 253.07900
7519.40000 269.48300 270.22200 253.07900
7531.38000 269.48300 270.22200 253.07900
7543.38000 269.48300 270.22200 253.07900
7555.39000 269.48300 270.22200 253.07900
7567.43000 269.48300 270.22200 253.07900
7579.48000 269.48300 270.22200 253.07900
7591.56000 269.48300 270.22200 253.07900
7603.65000 269.48300 270.22200 253.07900
7615.76000 269.48300 270.22200 253.07900
7627.89000 269.48300 270.22200 253.07900
7640.05000 269.48300 270.22200 253.07900
7652.22000 269.48300 270.54200 253.07900
7664.41000 269.48300 270.54200 253.07900
7676.61000 269.48300 270.54200 253.07900
7688.84000 269.48300 270.54200 253.07900
7701.09000 269.48300 270.54200 253.07900
7713.36000 269.48300 270.54200 253.07900
7725.65000 269.48300 270.54200 253.07900
7737.95000 269.48300 270.54200 253.07900
7750.28000 269.48300 270.54200 253.07900
7762.63000 269.48300 270.54200 253.07900
7774.99000 269.48300 270.54200 253.07900
7787.38000 269.48300 270.54200 253.07900
7799.78000 269.48300 270.54200 253.07900
7812.21000 269.48300 270.54200 253.07900
7824.65000 269.48300 270.54200 253.07900
7837.12000 269.48300 270.54200 253.07900
7849.60000 269.48300 270.54200 253.07900
7862.11000 269.48300 270.54200 253.07900
7874.63000 269.48300 270.54200 253.07900
7887.17000 269.48300 270.54200 253.07900
7899.74000 269.48300 270.54200 253.07900
7912.32000 269.48300 270.54200 253.07900
7924.93000 269.48300 270.54200 253.07900
7937.55000 269.48300 270.54200 253.07900
7950.20000 269.48300 270.54200 253.07900
7962.86000 269.48300 270.54200 253.07900
7975.54000 269.48300 270.54200 253.07900
7988.25000 269.48300 270.54200 253.07900
8000.97000 270.54200 270.54200 253.07900
8013.72000 270.88200 270.89400 253.07900
8026.49000 270.88200 270.89400 253.07900
8039.27000 270.88200 270.89400 253.07900
8052.08000 270.88200 270.89400 253.07900
8064.90000 270.88200 270.89400 253.07900
8077.75000 270.88200 270.89400 253.07900
8090.62000 270.88200 270.89400 253.07900
8103.51000 270.88200 270.89400 255.02900
8116.42000 270.88200 270.89400 255.02900
8129.35000 270.88200 270.89400 255.02900
8142.30000 270.88200 272.06100 255.02900
8155.27000 270.88200 272.06100 255.02900
8168.26000 270.88200 272.06100 255.02900
8181.27000 270.88200 272.06100 255.02900
8194.30000 270.88200 272.06100 255.02900
8207.36000 270.88200 272.06100 255.02900
8220.43000 270.88200 272.06100 255.02900
8233.53000 270.88200 272.06100 255.02900
8246.64000 270.88200 272.06100 255.02900
8259.78000 270.88200 272.06100 255.02900
8272.94000 270.88200 272.06100 255.02900
8286.11000 270.88200 272.06100 255.02900
8299.31000 270.88200 272.06100 255.02900
8312.53000 270.88200 272.06100 255.02900
8325.78000 270.88200 272.06100 255.02900
8339.04000 270.88200 272.06100 255.02900
8352.32000 270.88200 272.06100 255.02900
8365.63000 270.88200 272.06100 255.02900
8378.95000 270.88200 272.06100 255.02900
8392.30000 270.88200 272.06100 255.02900
8405.67000 270.88200 272.06100 255.02900
8419.06000 270.88200 272.06100 255.02900
8432.47000 270.88200 272.06100 255.02900
8445.91000 272.13300 272.06100 255.02900
8459.36000 272.13300 272.06100 255.02900
8472.83000 272.13300 272.06100 255.02900
8486.33000 272.13300 272.06100 255.02900
8499.85000 272.13300 272.06100 255.02900
8513.39000 272.13300 272.06100 255.02900
8526.95000 272.13300 272.06100 255.02900
8540.54000 272.13300 272.06100 255.02900
8554.14000 272.13300 272.06100 255.02900
8567.77000 272.13300 272.06100 255.02900
8581.42000 272.13300 272.06100 255.02900
8595.09000 272.13300 272.06100 255.02900
8608.78000 272.13300 272.06100 255.02900
8622.49000 272.13300 272.06100 255.02900
8636.23000 272.13300 272.06100 255.02900
8649.98000 272.13300 272.06100 255.02900
8663.76000 272.13300 272.06100 255.02900
8677.56000 272.13300 272.06100 255.02900
8691.39000 272.13300 272.06100 255.02900
8705.23000 272.13300 272.06100 255.02900
8719.10000 272.13300 272.06100 255.02900
8732.99000 272.13300 272.06100 255.02900
8746.90000 272.13300 272.06100 255.02900
8760.83000 272.13300 272.06100 255.02900
8774.79000 272.13300 272.06100 255.02900
8788.77000 272.13300 272.06100 255.02900
8802.77000 272.13300 272.06100 255.02900
8816.79000 272.13300 272.06100 255.02900
8830.84000 272.13300 272.06100 255.02900
8844.90000 272.13300 272.06100 255.02900
8858.99000 272.13300 272.06100 255.02900
8873.11000 272.13300 272.06100 255.02900
8887.24000 272.13300 272.06100 255.02900
8901.40000 272.13300 272.06100 256.47900
8915.58000 272.13300 272.06100 256.47900
8929.78000 272.13300 272.06100 256.47900
8944.01000 272.13300 272.06100 256.47900
8958.25000 272.13300 272.06100 256.47900
8972.52000 272.13300 272.06100 256.47900
8986.82000 272.13300 272.06100 256.47900
9001.13000 272.13300 272.06100 256.47900
9015.47000 272.13300 272.06100 256.47900
9029.83000 272.13300 272.06100 256.47900
9044.22000 272.13300 272.06100 256.47900
9058.62000 272.13300 272.06100 256.47900
9073.05000 272.13300 272.06100 256.47900
9087.51000 272.13300 272.06100 256.47900
9101.98000 273.14400 272.06100 256.47900
9116.48000 273.14400 272.06100 256.47900
9131.01000 273.14400 272.06100 256.47900
9145.55000 273.14400 272.06100 256.47900
9160.12000 273.14400 272.06100 256.47900
9174.71000 273.14400 272.06100 256.47900
9189.33000 273.14400 272.06100 256.47900
9203.97000 273.14400 272.06100 256.47900
9218.63000 273.14400 272.06100 256.47900
9233.31000 273.14400 272.76700 256.47900
9248.02000 273.14400 272.76700 256.47900
9262.75000 273.14400 272.76700 256.47900
9277.51000 273.14400 272.76700 256.47900
9292.29000 273.14400 272.76700 256.47900
9307.09000 273.14400 272.76700 256.47900
9321.92000 273.14400 272.76700 256.47900
9336.77000 273.14400 272.76700 256.47900
9351.64000 273.14400 272.76700 256.47900
9366.54000 273.14400 272.76700 256.47900
9381.46000 273.14400 272.76700 256.47900
9396.40000 273.14400 272.76700 256.47900
9411.37000 273.14400 272.76700 256.47900
9426.36000 273.14400 272.76700 256.47900
9441.38000 273.14400 272.76700 256.47900
9456.42000 273.14400 272.76700 256.47900
9471.48000 273.14400 272.76700 256.47900
9486.57000 273.14400 272.76700 256.47900
9501.68000 273.14400 272.76700 258.86100
9516.82000 273.14400 272.76700 258.86100
9531.98000 273.14400 272.76700 258.86100
9547.16000 273.14400 272.76700 258.86100
9562.37000 273.14400 272.76700 258.86100
9577.60000 273.14400 272.76700 258.86100
9592.86000 273.14400 272.76700 258.86100
9608.14000 273.14400 272.76700 258.86100
9623.45000 273.14400 272.76700 258.86100
9638.78000 273.14400 272.76700 258.86100
9654.13000 273.14400 272.76700 258.86100
9669.51000 273.14400 272.76700 258.86100
9684.91000 273.14400 272.76700 258.86100
9700.34000 273.14400 272.76700 258.86100
9715.79000 273.14400 272.76700 258.86100
9731.27000 273.14400 272.76700 258.86100
9746.77000 273.14400 272.76700 258.86100
9762.30000 273.14400 272.76700 258.86100
9777.85000 273.14400 272.76700 258.86100
9793.43000 273.14400 272.76700 258.86100
9809.03000 273.14400 272.76700 258.86100
9824.65000 273.14400 272.76700 258.86100
9840.30000 273.14400 272.76700 258.86100
9855.98000 273.14400 272.76700 258.86100
9871.68000 273.14400 272.76700 258.86100
9887.40000 273.14400 272.76700 258.86100
9903.16000 273.14400 272.76700 258.86100
9918.93000 273.14400 272.76700 258.86100
9934.73000 273.14400 272.76700 258.86100
9950.56000 273.14400 272.76700 258.86100
9966.41000 273.14400 272.76700 258.86100
9982.29000 273.14400 272.76700 258.86100
9998.19000 273.14400 272.76700 258.86100
10014.10000 273.14400 272.76700 258.86100
10030.10000 273.14400 272.76700 258.86100
10046.00000 273.14400 272.76700 258.86100
10062.00000 273.14400 272.76700 258.86100
10078.10000 273.14400 272.76700 258.86100
10094.10000 273.14400 272.76700 258.86100
10110.20000 273.14400 273.19300 258.86100
10126.30000 273.14400 273.19300 258.86100
10142.40000 273.14400 273.19300 258.86100
10158.60000 273.14400 273.19300 258.86100
10174.80000 273.14400 273.19300 258.86100
10191.00000 273.14400 273.19300 258.86100
10207.20000 273.14400 273.19300 258.86100
10223.50000 273.14400 273.19300 258.86100
10239.80000 273.14400 273.19300 258.86100
10256.10000 273.14400 273.19300 258.86100
10272.40000 273.14400 273.19300 258.86100
10288.80000 273.14400 273.19300 258.86100
10305.20000 273.14400 273.19300 258.86100
10321.60000 273.14400 273.19300 258.86100
10338.00000 273.14400 273.19300 258.86100
10354.50000 273.14400 273.19300 258.86100
10371.00000 273.14400 273.19300 258.86100
10387.50000 273.14400 273.19300 258.86100
10404.10000 273.14400 273.19300 258.86100
10420.60000 273.14400 273.19300 258.86100
10437.20000 273.14400 273.19300 258.86100
10453.90000 273.14400 273.19300 258.86100
10470.50000 273.14400 273.19300 258.86100
10487.20000 273.14400 273.19300 258.86100
10503.90000 273.14400 273.19300 258.86100
10520.60000 273.14400 273.86700 258.86100
10537.40000 273.14400 273.86700 258.86100
10554.20000 273.14400 273.86700 258.86100
10571.00000 273.14400 273.86700 258.86100
10587.80000 273.14400 273.86700 258.86100
10604.70000 273.14400 273.86700 258.86100
10621.60000 273.14400 273.86700 258.86100
10638.50000 273.14400 273.86700 258.86100
10655.50000 273.14400 273.86700 258.86100
10672.40000 273.14400 273.86700 258.86100
10689.40000 273.14400 273.86700 258.86100
10706.50000 273.14400 273.86700 258.86100
10723.50000 273.14400 273.86700 258.86100
10740.60000 273.14400 273.86700 258.86100
10757.70000 273.14400 273.86700 258.86100
10774.80000 273.14400 273.86700 258.86100
10792.00000 273.14400 273.86700 258.86100
10809.20000 273.14400 273.86700 258.86100
10826.40000 273.14400 273.86700 258.86100
10843.70000 273.14400 273.86700 258.86100
10860.90000 273.14400 273.86700 258.86100
10878.20000 273.14400 273.86700 258.86100
10895.60000 275.49200 273.86700 258.86100
10912.90000 275.49200 273.86700 258.86100
10930.30000 275.49200 273.86700 258.86100
10947.70000 275.49200 273.86700 258.86100
10965.20000 275.49200 273.86700 258.86100
10982.60000 275.49200 273.86700 258.86100
11000.10000 275.49200 273.86700 258.86100
11017.60000 275.49200 273.86700 258.86100
11035.20000 275.49200 273.86700 258.86100
11052.80000 275.49200 275.32600 258.86100
11070.40000 275.49200 275.32600 258.86100
11088.00000 275.49200 275.32600 258.86100
11105.70000 275.49200 275.32600 258.86100
11123.40000 275.49200 275.32600 258.86100
11141.10000 275.49200 275.32600 258.86100
11158.80000 275.49200 275.32600 258.86100
11176.60000 275.49200 275.32600 258.86100
11194.40000 275.49200 275.32600 258.86100
11212.30000 275.49200 275.32600 258.86100
11230.10000 275.49200 275.32600 258.86100
11248.00000 275.49200 275.32600 258.86100
11265.90000 275.49200 275.32600 258.86100
11283.90000 275.49200 275.32600 258.86100
11301.80000 275.49200 275.32600 258.86100
11319.80000 275.49200 275.32600 258.86100
11337.90000 275.49200 275.32600 258.86100
11355.90000 275.49200 275.32600 258.86100
11374.00000 275.49200 275.32600 258.86100
11392.20000 275.49200 275.32600 258.86100
11410.30000 275.49200 275.32600 258.86100
11428.50000 275.49200 275.32600 258.86100
11446.70000 275.49200 275.32600 258.86100
11464.90000 275.49200 275.32600 258.86100
11483.20000 275.49200 275.32600 258.86100
11501.50000 275.49200 275.32600 258.86100
11519.80000 275.49200 275.32600 258.86100
11538.10000 275.49200 275.32600 258.86100
11556.50000 275.49200 275.32600 258.86100
11574.90000 275.49200 275.32600 258.86100
11593.40000 275.49200 275.32600 258.86100
11611.80000 275.49200 275.32600 258.86100
11630.30000 275.49200 275.32600 258.86100
11648.90000 275.49200 275.32600 258.86100
11667.40000 275.49200 275.32600 258.86100
11686.00000 275.49200 275.32600 258.86100
11704.60000 275.49200 275.32600 258.86100
11723.30000 275.49200 275.32600 258.86100
11741.90000 275.49200 275.32600 258.86100
11760.60000 275.49200 275.32600 258.86100
11779.40000 275.49200 275.32600 258.86100
11798.10000 275.49200 275.32600 258.86100
11816.90000 275.49200 275.32600 258.86100
11835.80000 275.49200 275.32600 258.86100
11854.60000 275.49200 275.32600 258.86100
11873.50000 275.49200 275.32600 258.86100
11892.40000 275.49200 275.32600 258.86100
11911.40000 275.49200 275.32600 258.86100
11930.30000 275.49200 275.32600 258.86100
11949.30000 275.49200 275.32600 258.86100
11968.40000 275.49200 275.32600 258.86100
11987.40000 275.49200 275.32600 258.86100
12006.50000 275.49200 275.32600 258.86100
12025.70000 275.49200 275.32600 258.86100
12044.80000 275.49200 275.32600 258.86100
12064.00000 275.49200 275.32600 258.86100
12083.20000 275.49200 275.32600 258.86100
12102.50000 275.49200 275.32600 258.86100
12121.80000 275.49200 275.32600 258.86100
12141.10000 275.49200 275.32600 258.86100
12160.40000 275.49200 275.32600 258.86100
12179.80000 275.49200 275.32600 258.86100
12199.20000 275.49200 275.32600 258.86100
12218.60000 275.49200 275.32600 258.86100
12238.10000 275.49200 275.32600 258.86100
12257.60000 275.49200 275.32600 258.86100
12277.10000 275.49200 275.32600 258.86100
12296.70000 275.49200 275.32600 258.86100
12316.20000 275.49200 275.32600 258.86100
12335.90000 275.49200 275.32600 258.86100
12355.50000 275.49200 275.32600 258.86100
12375.20000 275.49200 275.32600 258.86100
12394.90000 275.49200 275.32600 258.86100
12414.70000 275.49200 275.32600 258.86100
12434.40000 275.49200 275.32600 258.86100
12454.20000 275.49200 275.32600 258.86100
12474.10000 275.49200 275.32600 258.86100
12493.90000 275.49200 275.32600 258.86100
12513.80000 275.49200 275.32600 258.86100
12533.80000 275.49200 275.32600 258.86100
12553.70000 275.49200 275.32600 258.86100
12573.70000 275.49200 276.89200 258.86100
12593.80000 275.49200 276.89200 258.86100
12613.80000 275.49200 276.89200 258.86100
12633.90000 275.49200 276.89200 258.86100
12654.10000 275.49200 276.89200 258.86100
12674.20000 275.49200 276.89200 258.86100
12694.40000 275.49200 276.89200 258.86100
12714.60000 275.49200 276.89200 258.86100
12734.90000 275.49200 276.89200 258.86100
12755.20000 276.46500 276.89200 258.86100
12775.50000 276.46500 276.89200 258.86100
12795.80000 276.46500 276.89200 258.86100
12816.20000 276.46500 276.89200 258.86100
12836.60000 276.46500 276.89200 258.86100
12857.10000 276.46500 276.89200 258.86100
12877.60000 276.46500 276.89200 258.86100
12898.10000 276.46500 276.89200 258.86100
12918.60000 276.46500 276.89200 258.86100
12939.20000 276.46500 276.89200 258.86100
12959.80000 276.46500 276.89200 258.86100
12980.50000 276.46500 276.89200 258.86100
13001.10000 276.46500 276.89200 258.86100
13021.90000 276.46500 276.89200 258.86100
13042.60000 276.46500 276.89200 258.86100
13063.40000 276.46500 276.89200 258.86100
13084.20000 276.46500 276.89200 258.86100
13105.00000 276.46500 276.89200 258.86100
13125.90000 276.46500 276.89200 258.86100
13146.80000 276.46500 276.89200 258.86100
13167.80000 276.46500 276.89200 258.86100
13188.70000 276.46500 276.89200 258.86100
13209.70000 276.46500 276.89200 258.86100
13230.80000 276.46500 276.89200 258.86100
13251.90000 276.46500 276.89200 258.86100
13273.00000 276.46500 276.89200 258.86100
13294.10000 276.46500 276.89200 258.86100
13315.30000 276.46500 276.89200 258.86100
13336.50000 276.46500 276.89200 258.86100
13357.70000 276.46500 276.89200 258.86100
13379.00000 276.46500 276.89200 258.86100
13400.30000 276.46500 276.89200 258.86100
13421.70000 276.46500 276.89200 258.86100
13443.10000 276.46500 276.89200 258.86100
13464.50000 276.46500 276.89200 258.86100
13485.90000 276.46500 276.89200 258.86100
13507.40000 276.46500 276.89200 258.86100
13528.90000 276.46500 276.89200 258.86100
13550.50000 276.46500 276.89200 258.86100
13572.10000 276.46500 276.89200 258.86100
13593.70000 276.46500 276.89200 258.86100
13615.30000 276.46500 276.89200 258.86100
13637.00000 276.46500 276.89200 258.86100
13658.70000 276.46500 276.89200 258.86100
13680.50000 276.46500 276.89200 258.86100
13702.30000 276.46500 276.89200 258.86100
13724.10000 276.46500 276.89200 258.86100
13746.00000 276.46500 276.89200 258.86100
13767.90000 276.46500 276.89200 258.86100
13789.80000 276.46500 276.89200 258.86100
13811.80000 276.46500 276.89200 258.86100
13833.80000 276.46500 276.89200 258.86100
13855.80000 276.46500 276.89200 258.86100
13877.90000 276.46500 276.89200 258.86100
13900.00000 276.46500 276.89200 258.86100
13922.10000 276.46500 276.89200 258.86100
13944.30000 276.46500 276.89200 258.86100
13966.50000 276.46500 276.89200 258.86100
13988.80000 276.46500 276.89200 258.86100
14011.10000 276.46500 276.89200 258.86100
14033.40000 276.46500 276.89200 258.86100
14055.70000 276.46500 276.89200 258.86100
14078.10000 276.46500 276.89200 258.86100
14100.60000 276.46500 276.89200 258.86100
14123.00000 276.46500 276.89200 258.86100
14145.50000 276.46500 276.89200 258.86100
14168.10000 276.46500 276.89200 258.86100
14190.60000 276.46500 276.89200 258.86100
14213.20000 276.46500 276.89200 258.86100
14235.90000 276.46500 276.89200 258.86100
14258.50000 276.46500 276.89200 258.86100
14281.30000 276.46500 276.89200 258.86100
14304.00000 276.46500 276.89200 258.86100
14326.80000 276.46500 276.89200 258.86100
14349.60000 276.46500 276.89200 258.86100
14372.50000 276.46500 276.89200 258.86100
14395.40000 276.46500 276.89200 258.86100
14418.30000 276.46500 276.89200 258.86100
14441.30000 276.46500 276.89200 258.86100
14464.30000 276.46500 276.89200 258.86100
14487.30000 276.46500 276.89200 258.86100
14510.40000 276.46500 276.89200 258.86100
14533.50000 276.46500 276.89200 258.86100
14556.70000 276.46500 276.89200 258.86100
14579.90000 276.46500 276.89200 258.86100
14603.10000 276.46500 276.89200 258.86100
14626.30000 276.46500 276.89200 258.86100
14649.60000 276.46500 276.89200 258.86100
14673.00000 276.46500 276.89200 258.86100
14696.40000 276.46500 276.89200 258.86100
14719.80000 276.46500 276.89200 258.86100
